CrimeDateTime,RAPE,LARCENY,AGG. ASSAULT,LARCENY FROM AUTO,BURGLARY,COMMON ASSAULT,AUTO THEFT,ROBBERY,ROBBERY - COMMERCIAL,ARSON,ROBBERY - CARJACKING,HOMICIDE,SHOOTING
2017-12-14 00:00:00+00:00,1.0,28,13,15,22,19,10,10,0,0.0,1.0,1.0,5.0
2017-12-15 00:00:00+00:00,0.0,23,15,9,21,14,12,8,1,0.0,1.0,2.0,5.0
2017-12-16 00:00:00+00:00,0.0,24,6,13,17,17,18,9,1,0.0,1.0,0.0,1.0
2017-12-17 00:00:00+00:00,1.0,22,25,19,16,31,20,10,2,1.0,0.0,0.0,2.0
2017-12-18 00:00:00+00:00,1.0,32,15,16,31,29,15,18,5,0.0,0.0,1.0,0.0
2017-12-19 00:00:00+00:00,0.0,23,5,13,26,19,17,19,2,0.0,5.0,1.0,1.0
2017-12-20 00:00:00+00:00,0.0,36,13,15,29,24,13,17,1,0.0,3.0,1.0,0.0
2017-12-21 00:00:00+00:00,2.0,36,12,21,22,23,10,20,3,1.0,3.0,0.0,2.0
2017-12-22 00:00:00+00:00,1.0,39,12,17,39,22,8,12,2,0.0,2.0,0.0,4.0
2017-12-23 00:00:00+00:00,0.0,27,13,18,12,30,13,10,1,1.0,2.0,2.0,1.0
2017-12-24 00:00:00+00:00,0.0,21,16,18,20,24,10,11,0,3.0,1.0,1.0,0.0
2017-12-25 00:00:00+00:00,2.0,16,12,10,22,19,11,10,0,0.0,2.0,0.0,2.0
2017-12-26 00:00:00+00:00,1.0,24,8,17,17,15,18,8,1,0.0,3.0,3.0,2.0
2017-12-27 00:00:00+00:00,0.0,22,12,16,16,20,21,13,2,0.0,1.0,1.0,1.0
2017-12-28 00:00:00+00:00,0.0,28,5,7,12,5,15,8,4,0.0,3.0,1.0,1.0
2017-12-29 00:00:00+00:00,0.0,23,18,16,11,16,17,13,3,0.0,1.0,0.0,1.0
2017-12-30 00:00:00+00:00,1.0,20,13,5,16,19,13,5,2,0.0,1.0,0.0,3.0
2017-12-31 00:00:00+00:00,0.0,19,10,4,8,19,16,5,4,1.0,0.0,0.0,0.0
2018-01-01 00:00:00+00:00,6.0,28,10,10,16,31,10,8,1,2.0,0.0,2.0,2.0
2018-01-02 00:00:00+00:00,0.0,15,12,12,17,19,20,16,3,0.0,3.0,1.0,1.0
2018-01-03 00:00:00+00:00,1.0,28,9,8,14,22,23,13,1,0.0,5.0,1.0,0.0
2018-01-04 00:00:00+00:00,0.0,14,6,7,10,19,8,10,1,0.0,4.0,0.0,1.0
2018-01-05 00:00:00+00:00,1.0,19,8,10,22,18,14,8,0,1.0,0.0,0.0,0.0
2018-01-06 00:00:00+00:00,0.0,12,8,7,13,18,14,16,2,0.0,0.0,1.0,3.0
2018-01-07 00:00:00+00:00,2.0,20,7,9,15,18,18,8,0,0.0,5.0,0.0,0.0
2018-01-08 00:00:00+00:00,1.0,25,9,9,16,22,22,10,1,0.0,1.0,1.0,1.0
2018-01-09 00:00:00+00:00,0.0,35,3,12,19,15,20,20,4,2.0,4.0,0.0,0.0
2018-01-10 00:00:00+00:00,0.0,33,20,10,14,20,22,14,2,0.0,1.0,2.0,0.0
2018-01-11 00:00:00+00:00,0.0,27,14,14,29,20,22,14,1,0.0,3.0,1.0,5.0
2018-01-12 00:00:00+00:00,2.0,23,10,17,27,24,16,10,3,1.0,1.0,2.0,1.0
2018-01-13 00:00:00+00:00,1.0,25,25,8,20,19,8,11,1,0.0,2.0,0.0,3.0
2018-01-14 00:00:00+00:00,0.0,18,15,11,9,19,13,7,3,0.0,1.0,0.0,0.0
2018-01-15 00:00:00+00:00,4.0,23,19,13,11,17,13,15,3,0.0,3.0,0.0,1.0
2018-01-16 00:00:00+00:00,2.0,19,13,13,16,16,21,20,4,0.0,1.0,0.0,1.0
2018-01-17 00:00:00+00:00,0.0,15,10,16,20,10,9,10,3,0.0,2.0,0.0,1.0
2018-01-18 00:00:00+00:00,2.0,28,7,14,17,17,14,21,2,1.0,4.0,0.0,0.0
2018-01-19 00:00:00+00:00,2.0,29,8,17,26,25,17,5,3,1.0,0.0,1.0,1.0
2018-01-20 00:00:00+00:00,1.0,25,21,20,13,22,8,16,2,0.0,3.0,2.0,1.0
2018-01-21 00:00:00+00:00,1.0,17,19,20,15,25,5,13,3,0.0,0.0,2.0,2.0
2018-01-22 00:00:00+00:00,1.0,25,13,15,24,25,7,20,2,0.0,2.0,1.0,0.0
2018-01-23 00:00:00+00:00,0.0,30,9,10,20,19,11,9,1,0.0,0.0,2.0,1.0
2018-01-24 00:00:00+00:00,0.0,35,14,16,21,18,17,13,2,0.0,1.0,1.0,1.0
2018-01-25 00:00:00+00:00,3.0,29,14,15,27,25,8,4,4,1.0,0.0,1.0,0.0
2018-01-26 00:00:00+00:00,0.0,27,6,18,11,21,17,10,0,1.0,1.0,1.0,0.0
2018-01-27 00:00:00+00:00,3.0,20,6,19,15,33,15,14,1,0.0,2.0,1.0,0.0
2018-01-28 00:00:00+00:00,0.0,25,20,10,16,21,16,12,1,0.0,1.0,2.0,2.0
2018-01-29 00:00:00+00:00,2.0,17,10,14,26,21,13,16,0,2.0,1.0,0.0,3.0
2018-01-30 00:00:00+00:00,0.0,25,22,16,14,20,12,8,1,0.0,3.0,1.0,5.0
2018-01-31 00:00:00+00:00,2.0,22,13,0,22,19,19,15,3,0.0,2.0,1.0,1.0
2018-02-01 00:00:00+00:00,4.0,31,8,17,23,20,12,18,1,0.0,1.0,0.0,0.0
2018-02-02 00:00:00+00:00,4.0,31,11,9,14,17,17,10,3,2.0,2.0,0.0,1.0
2018-02-03 00:00:00+00:00,1.0,24,14,10,13,25,11,3,1,1.0,0.0,1.0,0.0
2018-02-04 00:00:00+00:00,2.0,17,10,10,6,16,12,7,0,1.0,2.0,0.0,1.0
2018-02-05 00:00:00+00:00,0.0,21,12,13,11,20,12,9,3,1.0,1.0,0.0,0.0
2018-02-06 00:00:00+00:00,3.0,22,17,17,22,31,18,19,1,0.0,0.0,0.0,2.0
2018-02-07 00:00:00+00:00,0.0,26,8,10,11,13,7,9,3,1.0,3.0,0.0,1.0
2018-02-08 00:00:00+00:00,0.0,23,11,11,15,21,9,14,4,1.0,2.0,0.0,0.0
2018-02-09 00:00:00+00:00,1.0,29,13,14,19,20,21,13,1,0.0,0.0,0.0,0.0
2018-02-10 00:00:00+00:00,1.0,20,12,20,11,16,12,4,1,0.0,4.0,0.0,3.0
2018-02-11 00:00:00+00:00,0.0,17,10,20,13,19,7,13,2,0.0,0.0,0.0,0.0
2018-02-12 00:00:00+00:00,3.0,20,8,21,17,15,12,21,1,0.0,1.0,0.0,0.0
2018-02-13 00:00:00+00:00,1.0,21,7,14,18,17,18,8,0,0.0,2.0,2.0,0.0
2018-02-14 00:00:00+00:00,0.0,31,14,13,12,20,10,5,1,1.0,0.0,0.0,0.0
2018-02-15 00:00:00+00:00,3.0,38,8,14,21,28,10,8,2,0.0,0.0,1.0,1.0
2018-02-16 00:00:00+00:00,2.0,24,8,22,20,22,9,10,1,2.0,4.0,0.0,0.0
2018-02-17 00:00:00+00:00,3.0,19,8,13,14,18,4,7,0,0.0,1.0,1.0,0.0
2018-02-18 00:00:00+00:00,2.0,33,6,11,7,13,11,9,2,0.0,1.0,0.0,1.0
2018-02-19 00:00:00+00:00,0.0,31,17,18,14,16,10,4,1,0.0,0.0,1.0,4.0
2018-02-20 00:00:00+00:00,1.0,27,21,13,23,16,7,9,1,0.0,1.0,0.0,0.0
2018-02-21 00:00:00+00:00,1.0,29,15,13,13,19,2,6,2,0.0,3.0,3.0,1.0
2018-02-22 00:00:00+00:00,0.0,10,10,16,15,25,9,11,1,0.0,2.0,0.0,0.0
2018-02-23 00:00:00+00:00,0.0,12,6,26,19,23,10,7,2,0.0,0.0,0.0,0.0
2018-02-24 00:00:00+00:00,0.0,14,10,14,14,17,13,3,1,1.0,1.0,0.0,0.0
2018-02-25 00:00:00+00:00,1.0,15,22,24,10,16,5,9,1,0.0,2.0,2.0,2.0
2018-02-26 00:00:00+00:00,0.0,32,12,12,23,27,5,13,0,1.0,2.0,2.0,2.0
2018-02-27 00:00:00+00:00,1.0,29,10,16,21,13,12,12,0,0.0,2.0,2.0,2.0
2018-02-28 00:00:00+00:00,1.0,19,7,17,18,23,13,11,1,1.0,2.0,0.0,2.0
2018-03-01 00:00:00+00:00,4.0,28,5,14,15,13,13,12,0,3.0,0.0,0.0,0.0
2018-03-02 00:00:00+00:00,2.0,27,14,13,15,13,4,14,0,1.0,1.0,0.0,1.0
2018-03-03 00:00:00+00:00,1.0,19,13,15,12,25,9,21,0,0.0,1.0,0.0,0.0
2018-03-04 00:00:00+00:00,0.0,22,14,13,11,24,8,10,2,0.0,0.0,1.0,0.0
2018-03-05 00:00:00+00:00,1.0,23,8,11,13,27,7,7,1,0.0,3.0,1.0,1.0
2018-03-06 00:00:00+00:00,1.0,16,14,12,15,24,9,6,1,0.0,0.0,0.0,1.0
2018-03-07 00:00:00+00:00,1.0,21,15,18,11,19,9,3,1,0.0,0.0,0.0,4.0
2018-03-08 00:00:00+00:00,0.0,20,20,15,18,17,9,9,3,0.0,0.0,1.0,1.0
2018-03-09 00:00:00+00:00,1.0,24,13,13,19,15,7,7,1,0.0,3.0,1.0,2.0
2018-03-10 00:00:00+00:00,1.0,18,11,14,15,21,14,13,1,0.0,3.0,1.0,2.0
2018-03-11 00:00:00+00:00,2.0,19,14,10,13,31,6,8,4,2.0,1.0,0.0,1.0
2018-03-12 00:00:00+00:00,0.0,24,19,19,10,27,12,17,0,2.0,2.0,0.0,8.0
2018-03-13 00:00:00+00:00,2.0,23,16,13,18,32,8,7,0,0.0,1.0,1.0,2.0
2018-03-14 00:00:00+00:00,0.0,36,12,6,10,21,5,10,2,0.0,1.0,0.0,1.0
2018-03-15 00:00:00+00:00,0.0,16,9,23,10,24,7,8,0,0.0,0.0,0.0,0.0
2018-03-16 00:00:00+00:00,3.0,29,20,15,21,27,11,7,0,0.0,2.0,1.0,1.0
2018-03-17 00:00:00+00:00,0.0,26,15,16,13,26,17,8,1,1.0,5.0,0.0,0.0
2018-03-18 00:00:00+00:00,0.0,16,21,21,13,33,4,4,2,0.0,1.0,1.0,6.0
2018-03-19 00:00:00+00:00,3.0,19,13,20,20,23,11,10,4,1.0,1.0,1.0,0.0
2018-03-20 00:00:00+00:00,0.0,24,8,15,12,13,15,7,2,0.0,2.0,1.0,4.0
2018-03-21 00:00:00+00:00,0.0,10,12,9,13,20,7,9,0,0.0,2.0,1.0,1.0
2018-03-22 00:00:00+00:00,0.0,28,12,13,22,20,14,24,4,0.0,2.0,0.0,1.0
2018-03-23 00:00:00+00:00,1.0,23,17,25,11,14,13,7,3,1.0,3.0,0.0,2.0
2018-03-24 00:00:00+00:00,0.0,21,14,11,10,22,12,17,1,0.0,0.0,0.0,3.0
2018-03-25 00:00:00+00:00,2.0,13,9,13,9,14,8,10,1,0.0,0.0,1.0,1.0
2018-03-26 00:00:00+00:00,2.0,19,12,11,5,17,12,7,0,0.0,1.0,0.0,0.0
2018-03-27 00:00:00+00:00,0.0,25,18,6,15,16,10,16,1,0.0,0.0,0.0,4.0
2018-03-28 00:00:00+00:00,2.0,24,8,18,14,23,7,10,1,0.0,0.0,3.0,0.0
2018-03-29 00:00:00+00:00,1.0,27,13,12,22,23,11,9,4,1.0,1.0,0.0,2.0
2018-03-30 00:00:00+00:00,2.0,22,18,8,23,23,18,19,1,0.0,1.0,0.0,4.0
2018-03-31 00:00:00+00:00,1.0,23,24,10,13,23,8,13,1,0.0,1.0,2.0,0.0
2018-04-01 00:00:00+00:00,1.0,32,18,7,6,18,10,9,0,0.0,0.0,0.0,2.0
2018-04-02 00:00:00+00:00,0.0,27,17,22,17,30,18,8,1,0.0,1.0,3.0,1.0
2018-04-03 00:00:00+00:00,0.0,27,13,13,14,23,6,10,1,1.0,0.0,0.0,2.0
2018-04-04 00:00:00+00:00,1.0,19,18,15,17,24,7,11,0,0.0,0.0,2.0,1.0
2018-04-05 00:00:00+00:00,1.0,34,12,14,16,24,11,19,1,0.0,0.0,2.0,0.0
2018-04-06 00:00:00+00:00,4.0,29,15,14,21,38,22,9,1,0.0,1.0,0.0,0.0
2018-04-07 00:00:00+00:00,1.0,21,15,18,7,20,8,7,2,2.0,0.0,3.0,2.0
2018-04-08 00:00:00+00:00,1.0,18,18,13,10,32,8,13,0,1.0,1.0,0.0,1.0
2018-04-09 00:00:00+00:00,1.0,28,15,16,18,19,7,17,0,0.0,2.0,0.0,0.0
2018-04-10 00:00:00+00:00,0.0,26,20,17,11,23,12,7,2,0.0,1.0,0.0,2.0
2018-04-11 00:00:00+00:00,1.0,30,15,7,25,18,9,5,2,0.0,2.0,0.0,1.0
2018-04-12 00:00:00+00:00,1.0,38,21,12,21,26,7,12,2,0.0,0.0,3.0,2.0
2018-04-13 00:00:00+00:00,1.0,39,21,12,10,17,6,14,0,0.0,0.0,1.0,7.0
2018-04-14 00:00:00+00:00,0.0,18,18,11,14,19,10,16,0,1.0,1.0,2.0,1.0
2018-04-15 00:00:00+00:00,2.0,25,9,9,18,30,10,8,1,1.0,1.0,1.0,0.0
2018-04-16 00:00:00+00:00,1.0,29,9,16,17,19,8,7,0,1.0,2.0,2.0,1.0
2018-04-17 00:00:00+00:00,1.0,24,12,8,16,42,12,13,1,1.0,2.0,1.0,3.0
2018-04-18 00:00:00+00:00,0.0,39,13,13,9,24,10,9,1,0.0,1.0,3.0,2.0
2018-04-19 00:00:00+00:00,0.0,36,19,17,15,23,12,13,1,0.0,0.0,1.0,3.0
2018-04-20 00:00:00+00:00,0.0,24,12,22,8,20,11,14,0,0.0,0.0,1.0,1.0
2018-04-21 00:00:00+00:00,0.0,16,18,9,13,24,12,8,1,1.0,0.0,1.0,1.0
2018-04-22 00:00:00+00:00,0.0,14,20,14,20,27,13,11,1,0.0,0.0,1.0,5.0
2018-04-23 00:00:00+00:00,1.0,25,20,22,10,20,7,12,1,2.0,2.0,0.0,2.0
2018-04-24 00:00:00+00:00,3.0,31,16,17,20,32,11,16,3,0.0,0.0,0.0,1.0
2018-04-25 00:00:00+00:00,0.0,36,12,10,18,21,10,12,2,0.0,2.0,1.0,0.0
2018-04-26 00:00:00+00:00,2.0,28,21,13,15,26,12,15,0,0.0,0.0,2.0,8.0
2018-04-27 00:00:00+00:00,2.0,31,32,18,24,21,14,9,3,0.0,2.0,0.0,4.0
2018-04-28 00:00:00+00:00,0.0,23,13,23,15,25,4,13,1,1.0,0.0,2.0,2.0
2018-04-29 00:00:00+00:00,0.0,27,20,13,17,22,11,14,3,1.0,0.0,0.0,2.0
2018-04-30 00:00:00+00:00,1.0,28,17,17,16,24,14,16,3,0.0,1.0,0.0,2.0
2018-05-01 00:00:00+00:00,1.0,47,14,18,13,24,10,6,2,1.0,0.0,1.0,0.0
2018-05-02 00:00:00+00:00,0.0,28,18,22,15,23,5,7,0,1.0,1.0,0.0,2.0
2018-05-03 00:00:00+00:00,0.0,25,15,10,18,31,7,11,0,0.0,1.0,1.0,3.0
2018-05-04 00:00:00+00:00,2.0,33,15,9,18,24,14,14,2,2.0,0.0,0.0,0.0
2018-05-05 00:00:00+00:00,0.0,35,16,16,12,23,5,13,1,0.0,3.0,1.0,3.0
2018-05-06 00:00:00+00:00,0.0,23,20,14,13,19,12,9,1,0.0,1.0,2.0,2.0
2018-05-07 00:00:00+00:00,2.0,33,19,12,17,32,10,6,1,0.0,0.0,0.0,1.0
2018-05-08 00:00:00+00:00,1.0,22,26,15,16,26,11,2,4,0.0,0.0,2.0,3.0
2018-05-09 00:00:00+00:00,1.0,21,15,16,6,28,8,11,0,0.0,0.0,1.0,0.0
2018-05-10 00:00:00+00:00,2.0,41,14,30,23,23,8,13,0,1.0,2.0,0.0,4.0
2018-05-11 00:00:00+00:00,2.0,45,19,15,16,30,14,14,1,0.0,3.0,0.0,1.0
2018-05-12 00:00:00+00:00,0.0,33,23,15,6,30,15,13,1,0.0,1.0,1.0,1.0
2018-05-13 00:00:00+00:00,1.0,21,13,17,13,25,9,13,0,0.0,1.0,0.0,0.0
2018-05-14 00:00:00+00:00,1.0,30,28,16,19,15,14,19,2,0.0,1.0,1.0,5.0
2018-05-15 00:00:00+00:00,3.0,38,25,23,14,30,10,8,1,0.0,3.0,1.0,5.0
2018-05-16 00:00:00+00:00,0.0,38,19,15,19,23,10,15,1,0.0,0.0,1.0,3.0
2018-05-17 00:00:00+00:00,1.0,29,12,17,14,24,4,16,2,0.0,0.0,0.0,1.0
2018-05-18 00:00:00+00:00,0.0,34,26,18,20,18,5,21,2,1.0,4.0,0.0,0.0
2018-05-19 00:00:00+00:00,0.0,22,20,13,12,26,10,11,1,1.0,1.0,1.0,1.0
2018-05-20 00:00:00+00:00,2.0,30,17,15,16,28,12,8,1,0.0,3.0,1.0,1.0
2018-05-21 00:00:00+00:00,0.0,28,15,24,17,27,11,12,1,0.0,0.0,0.0,1.0
2018-05-22 00:00:00+00:00,1.0,29,11,26,12,29,10,12,0,0.0,0.0,2.0,1.0
2018-05-23 00:00:00+00:00,0.0,44,27,27,21,29,8,9,0,0.0,3.0,1.0,3.0
2018-05-24 00:00:00+00:00,0.0,45,19,21,25,21,9,16,0,0.0,1.0,1.0,1.0
2018-05-25 00:00:00+00:00,4.0,42,10,18,20,26,9,7,2,0.0,0.0,0.0,2.0
2018-05-26 00:00:00+00:00,1.0,22,14,14,10,28,10,10,1,0.0,0.0,0.0,3.0
2018-05-27 00:00:00+00:00,2.0,22,14,15,11,17,12,7,3,2.0,0.0,0.0,3.0
2018-05-28 00:00:00+00:00,1.0,31,17,14,14,30,4,10,6,0.0,0.0,0.0,5.0
2018-05-29 00:00:00+00:00,1.0,38,24,19,20,29,11,21,2,1.0,2.0,1.0,2.0
2018-05-30 00:00:00+00:00,2.0,36,21,17,17,26,12,14,2,0.0,0.0,0.0,1.0
2018-05-31 00:00:00+00:00,1.0,41,14,13,17,20,5,10,2,0.0,0.0,0.0,0.0
2018-06-01 00:00:00+00:00,6.0,38,19,22,16,17,14,12,0,0.0,1.0,2.0,0.0
2018-06-02 00:00:00+00:00,1.0,23,11,22,21,34,8,13,0,0.0,1.0,1.0,0.0
2018-06-03 00:00:00+00:00,0.0,25,13,20,11,19,8,18,4,0.0,0.0,1.0,1.0
2018-06-04 00:00:00+00:00,0.0,37,15,10,15,28,8,10,2,1.0,1.0,0.0,3.0
2018-06-05 00:00:00+00:00,0.0,39,14,14,26,28,9,17,3,1.0,2.0,0.0,1.0
2018-06-06 00:00:00+00:00,1.0,25,25,18,20,34,9,10,2,1.0,0.0,0.0,3.0
2018-06-07 00:00:00+00:00,2.0,34,18,13,19,28,9,8,4,1.0,0.0,0.0,1.0
2018-06-08 00:00:00+00:00,0.0,42,16,21,22,29,10,6,2,0.0,1.0,0.0,3.0
2018-06-09 00:00:00+00:00,2.0,38,18,10,15,34,8,9,3,0.0,1.0,1.0,3.0
2018-06-10 00:00:00+00:00,1.0,22,21,19,14,24,13,7,5,1.0,0.0,1.0,5.0
2018-06-11 00:00:00+00:00,2.0,29,16,29,12,16,12,9,1,0.0,1.0,2.0,2.0
2018-06-12 00:00:00+00:00,2.0,46,21,12,8,25,13,7,5,2.0,2.0,2.0,1.0
2018-06-13 00:00:00+00:00,2.0,38,20,23,20,24,3,9,4,0.0,0.0,1.0,1.0
2018-06-14 00:00:00+00:00,1.0,25,18,13,17,24,17,3,5,1.0,1.0,1.0,0.0
2018-06-15 00:00:00+00:00,2.0,40,14,18,20,30,5,16,2,0.0,0.0,0.0,0.0
2018-06-16 00:00:00+00:00,2.0,35,18,13,10,25,16,9,3,0.0,1.0,4.0,5.0
2018-06-17 00:00:00+00:00,2.0,22,12,17,10,21,13,14,1,2.0,4.0,1.0,2.0
2018-06-18 00:00:00+00:00,0.0,34,13,24,11,27,8,3,3,0.0,2.0,1.0,0.0
2018-06-19 00:00:00+00:00,1.0,37,10,18,20,22,11,6,4,0.0,0.0,1.0,1.0
2018-06-20 00:00:00+00:00,2.0,39,17,16,18,25,8,8,2,0.0,3.0,4.0,2.0
2018-06-21 00:00:00+00:00,2.0,34,24,22,20,17,15,13,4,0.0,6.0,0.0,1.0
2018-06-22 00:00:00+00:00,1.0,33,14,15,14,21,12,16,0,0.0,1.0,0.0,1.0
2018-06-23 00:00:00+00:00,0.0,27,9,16,18,17,10,14,8,0.0,1.0,0.0,0.0
2018-06-24 00:00:00+00:00,0.0,31,17,16,19,24,10,14,2,0.0,0.0,0.0,2.0
2018-06-25 00:00:00+00:00,1.0,26,17,26,27,20,7,6,1,0.0,2.0,0.0,3.0
2018-06-26 00:00:00+00:00,0.0,29,14,21,19,19,11,5,2,0.0,2.0,0.0,2.0
2018-06-27 00:00:00+00:00,3.0,34,14,15,13,16,10,11,4,0.0,0.0,0.0,1.0
2018-06-28 00:00:00+00:00,3.0,29,17,23,18,22,7,3,1,0.0,1.0,0.0,1.0
2018-06-29 00:00:00+00:00,0.0,42,15,23,19,22,10,3,1,0.0,0.0,0.0,0.0
2018-06-30 00:00:00+00:00,2.0,22,26,12,9,32,11,8,1,0.0,2.0,0.0,11.0
2018-07-01 00:00:00+00:00,3.0,30,16,15,15,30,9,9,0,0.0,3.0,1.0,1.0
2018-07-02 00:00:00+00:00,2.0,33,14,9,18,17,12,12,6,0.0,0.0,0.0,0.0
2018-07-03 00:00:00+00:00,2.0,36,14,17,13,18,5,10,0,0.0,0.0,1.0,1.0
2018-07-04 00:00:00+00:00,0.0,19,21,16,22,23,11,11,1,3.0,1.0,1.0,1.0
2018-07-05 00:00:00+00:00,1.0,38,13,21,15,25,13,12,2,0.0,0.0,2.0,0.0
2018-07-06 00:00:00+00:00,2.0,32,9,12,16,24,14,9,0,0.0,1.0,1.0,2.0
2018-07-07 00:00:00+00:00,0.0,21,20,23,30,20,10,7,0,1.0,0.0,1.0,4.0
2018-07-08 00:00:00+00:00,1.0,25,14,15,16,26,14,14,0,0.0,1.0,1.0,1.0
2018-07-09 00:00:00+00:00,0.0,32,14,15,23,19,16,12,3,0.0,2.0,3.0,2.0
2018-07-10 00:00:00+00:00,1.0,33,12,16,19,13,9,11,1,0.0,2.0,3.0,1.0
2018-07-11 00:00:00+00:00,2.0,27,13,10,11,24,6,11,1,0.0,1.0,0.0,2.0
2018-07-12 00:00:00+00:00,1.0,46,18,17,22,21,11,10,4,0.0,0.0,0.0,0.0
2018-07-13 00:00:00+00:00,0.0,34,16,13,17,28,5,12,2,0.0,0.0,0.0,0.0
2018-07-14 00:00:00+00:00,2.0,34,15,11,17,30,15,13,1,0.0,0.0,0.0,1.0
2018-07-15 00:00:00+00:00,1.0,27,23,17,13,27,11,16,2,0.0,1.0,2.0,1.0
2018-07-16 00:00:00+00:00,2.0,36,19,19,18,18,15,10,1,0.0,1.0,1.0,2.0
2018-07-17 00:00:00+00:00,1.0,25,21,22,11,19,20,9,2,0.0,2.0,0.0,2.0
2018-07-18 00:00:00+00:00,1.0,36,14,26,23,26,11,24,2,1.0,0.0,1.0,3.0
2018-07-19 00:00:00+00:00,1.0,35,16,16,22,22,14,16,0,0.0,0.0,2.0,1.0
2018-07-20 00:00:00+00:00,0.0,30,18,12,25,26,10,8,2,0.0,1.0,2.0,3.0
2018-07-21 00:00:00+00:00,2.0,30,20,13,16,22,11,15,3,0.0,0.0,3.0,8.0
2018-07-22 00:00:00+00:00,1.0,25,13,18,21,27,12,6,3,0.0,1.0,1.0,1.0
2018-07-23 00:00:00+00:00,0.0,29,13,29,21,23,16,17,4,2.0,1.0,0.0,2.0
2018-07-24 00:00:00+00:00,2.0,31,15,20,17,19,9,12,3,0.0,0.0,0.0,3.0
2018-07-25 00:00:00+00:00,1.0,36,16,21,37,29,9,5,2,0.0,2.0,1.0,2.0
2018-07-26 00:00:00+00:00,1.0,40,19,26,23,22,8,24,1,0.0,3.0,0.0,1.0
2018-07-27 00:00:00+00:00,0.0,37,22,19,22,35,12,9,1,1.0,3.0,0.0,2.0
2018-07-28 00:00:00+00:00,0.0,19,22,17,18,21,9,6,0,1.0,2.0,0.0,1.0
2018-07-29 00:00:00+00:00,0.0,36,22,20,16,22,16,8,2,0.0,2.0,1.0,2.0
2018-07-30 00:00:00+00:00,1.0,34,25,18,23,36,19,17,2,1.0,2.0,0.0,2.0
2018-07-31 00:00:00+00:00,0.0,33,8,22,21,19,13,11,2,0.0,4.0,2.0,1.0
2018-08-01 00:00:00+00:00,0.0,33,19,13,29,19,6,14,1,0.0,2.0,3.0,1.0
2018-08-02 00:00:00+00:00,0.0,30,18,19,13,20,18,16,1,0.0,3.0,0.0,0.0
2018-08-03 00:00:00+00:00,0.0,33,21,12,25,30,13,17,0,1.0,5.0,1.0,2.0
2018-08-04 00:00:00+00:00,1.0,28,21,12,11,26,11,14,1,0.0,0.0,0.0,1.0
2018-08-05 00:00:00+00:00,0.0,29,21,13,12,28,17,15,2,0.0,4.0,1.0,0.0
2018-08-06 00:00:00+00:00,5.0,33,13,15,21,35,13,8,3,0.0,1.0,1.0,1.0
2018-08-07 00:00:00+00:00,0.0,27,18,22,18,17,16,10,2,0.0,2.0,3.0,3.0
2018-08-08 00:00:00+00:00,1.0,29,18,20,19,20,11,14,2,0.0,2.0,1.0,6.0
2018-08-09 00:00:00+00:00,2.0,25,17,25,16,27,16,15,0,1.0,0.0,3.0,5.0
2018-08-10 00:00:00+00:00,1.0,41,23,16,20,32,14,5,0,0.0,3.0,0.0,2.0
2018-08-11 00:00:00+00:00,4.0,31,24,24,11,29,12,32,1,0.0,0.0,1.0,6.0
2018-08-12 00:00:00+00:00,2.0,27,19,22,18,28,12,19,0,2.0,0.0,0.0,2.0
2018-08-13 00:00:00+00:00,0.0,35,14,19,14,21,12,13,1,0.0,2.0,0.0,5.0
2018-08-14 00:00:00+00:00,1.0,38,16,18,22,17,9,17,0,1.0,4.0,1.0,5.0
2018-08-15 00:00:00+00:00,0.0,46,18,18,20,15,12,16,3,1.0,3.0,2.0,0.0
2018-08-16 00:00:00+00:00,0.0,38,15,21,20,26,15,10,0,0.0,2.0,1.0,1.0
2018-08-17 00:00:00+00:00,0.0,27,17,20,30,35,17,12,1,0.0,2.0,1.0,0.0
2018-08-18 00:00:00+00:00,3.0,30,20,19,15,22,5,10,0,0.0,1.0,2.0,7.0
2018-08-19 00:00:00+00:00,1.0,34,17,21,18,31,12,15,3,1.0,0.0,0.0,4.0
2018-08-20 00:00:00+00:00,1.0,28,21,26,22,32,18,6,1,0.0,1.0,1.0,4.0
2018-08-21 00:00:00+00:00,0.0,32,18,18,23,26,17,5,0,0.0,1.0,1.0,1.0
2018-08-22 00:00:00+00:00,1.0,42,19,24,17,15,7,10,1,0.0,2.0,3.0,4.0
2018-08-23 00:00:00+00:00,0.0,42,23,17,15,16,14,10,3,0.0,2.0,0.0,7.0
2018-08-24 00:00:00+00:00,0.0,33,17,22,19,23,13,12,0,0.0,0.0,0.0,1.0
2018-08-25 00:00:00+00:00,2.0,28,20,13,24,26,15,16,1,0.0,3.0,1.0,5.0
2018-08-26 00:00:00+00:00,0.0,23,25,27,15,16,12,11,1,0.0,4.0,0.0,5.0
2018-08-27 00:00:00+00:00,2.0,34,24,21,14,20,13,22,2,0.0,0.0,0.0,3.0
2018-08-28 00:00:00+00:00,0.0,23,18,21,11,28,13,13,1,2.0,0.0,1.0,6.0
2018-08-29 00:00:00+00:00,0.0,37,16,22,16,23,11,6,0,0.0,0.0,0.0,1.0
2018-08-30 00:00:00+00:00,0.0,36,14,17,11,22,8,15,0,1.0,2.0,2.0,4.0
2018-08-31 00:00:00+00:00,0.0,45,14,17,20,24,12,11,1,0.0,1.0,0.0,1.0
